date,open,high,low,close,volume_hands,rsi_14,macd_dif,macd_dea,macd_hist,bb_mid_20,bb_upper_20,bb_lower_20,bb_width_20,bb_percent_b_20,true_range,atr_14,atr_pct_14
20260604,14.92,15.03,14.57,14.75,83791.0,44.393770003753815,-0.34577456038739207,-0.15063148162589368,-0.1951430787614984,16.2285,19.86585748499985,12.591142515000152,0.44826786024584514,0.2967617967030724,0.4599999999999991,1.3557160472832848,9.191295235818881
20260605,14.5,14.9,13.92,14.0,124054.0,41.24709813262347,-0.44049428141452474,-0.2086040415836199,-0.23189023983090484,15.908499999999998,19.09931098419231,12.717689015807686,0.401145423414189,0.20093809858137124,0.9800000000000004,1.3288791867630503,9.491994191164645
20260608,13.39,15.4,13.39,15.4,140081.0,48.57463878778265,-0.3980040995250764,-0.24648405317191122,-0.1515200463531652,15.717000000000002,18.502444120309836,12.931555879690167,0.3544498467022757,0.4430970455144618,2.01,1.3775306734228323,8.945004372875534
20260609,16.17,16.17,15.1,15.72,219849.76,50.10636343328341,-0.3346513461982994,-0.26411751177718884,-0.07053383442111055,15.5495,17.84595470465379,13.253045295346212,0.2953734466900914,0.5371224391350895,1.070000000000002,1.3555641967497731,8.623181913166496
20260610,15.78,16.18,14.82,14.87,129984.0,46.17232395119901,-0.3490085754015553,-0.28109572450206216,-0.06791285089949312,15.380500000000001,17.308023363227974,13.452976636772028,0.25064508477981506,0.36757618357863087,1.3599999999999994,1.355881039839075,9.118231606180734
20260611,15.02,15.48,14.55,14.85,95461.0,46.08064700219022,-0.3578752526929776,-0.2964516301402453,-0.061423622552732315,15.3015,17.176715356053577,13.426284643946422,0.24510216071020194,0.37961382714191566,0.9299999999999997,1.3254609655648555,8.925663067776805
20260612,15.2,16.34,14.83,16.34,171687.0,53.489785545059945,-0.2418833303122625,-0.2855379701746487,0.04365463986238621,15.2965,17.15942667313394,13.43357332686606,0.2435755464497028,0.7800700679873123,1.5099999999999998,1.3386423251673658,8.192425490620355
20260615,16.89,17.18,16.3,16.3,244523.0,53.27812962520692,-0.15144084605030983,-0.25871854534978095,0.10727769929947112,15.254,16.972033147158996,13.535966852841003,0.2252567388434504,0.8044178750944665,0.879999999999999,1.3058821590839824,8.011546988245291
20260616,16.31,16.58,15.89,16.06,149344.0,51.9498789753451,-0.09800082737156757,-0.22657500175413828,0.1285741743825707,15.285,17.039158967770803,13.530841032229198,0.22952685217805724,0.7209035823545895,0.6899999999999977,1.2618905762922692,7.857351035443768
20260617,16.2,16.2,15.76,16.04,145531.76,51.83390822697771,-0.0566104899181763,-0.1925820993869459,0.1359716094687696,15.392000000000001,17.048814953298614,13.735185046701387,0.2152826082768468,0.6955559366210065,0.4399999999999995,1.2031841065571072,7.501147796490694
20260618,15.88,16.44,14.44,14.44,254223.0,43.47292339096423,-0.15117235670064133,-0.18430015084968498,0.033127794149043654,15.439000000000002,16.913083479747115,13.964916520252888,0.19095582353094284,0.1611453782212572,2.0000000000000018,1.260099527517314,8.726451021588048
20260622,14.01,14.88,13.62,14.86,199308.83,45.93810400661604,-0.19003225396097,-0.185446571471942,-0.00458568248902802,15.439499999999999,16.912748826662813,13.966251173337184,0.19084152034234458,0.30332582333947083,1.2600000000000016,1.2600924184089346,8.479760554568875
20260623,14.65,14.67,13.98,14.34,122370.12,43.41370607019439,-0.2597939141625272,-0.20031604001005904,-0.059477874152468135,15.339500000000001,16.82682858366592,13.852171416334079,0.19392139035378225,0.16399489293197622,0.879999999999999,1.2329429599511534,8.597928591012227
20260624,14.29,14.36,13.61,13.92,94372.52,41.433253625760926,-0.3449941446433744,-0.2292516609367221,-0.1157424837066523,15.227499999999997,16.790127678993972,13.664872321006023,0.205237587127759,0.08163418657675048,0.75,1.1984470342403568,8.609533291956586
20260625,13.69,13.94,12.71,13.02,165640.01,37.48690832084551,-0.4796097765626346,-0.2793232840619046,-0.20028649250073,15.0655,16.83546550665177,13.295534493348233,0.2349693679800561,-0.0778361194929331,1.2299999999999986,1.2007008175089027,9.221972484707393
20260626,13.01,14.32,13.0,14.32,180928.38,45.553685460529174,-0.4759085220656125,-0.3186403316626462,-0.1572681904029663,15.002,16.783821658037873,13.220178341962127,0.23754454846525436,0.30862282234491073,1.3200000000000003,1.2092221876868383,8.444289020159486
20260629,14.32,15.46,13.3,15.1,250208.01,49.74405619475683,-0.4053629976355744,-0.33598486485723184,-0.06937813277834254,15.029000000000002,16.798946772913688,13.259053227086316,0.23553753049619877,0.5200571003282539,2.16,1.2771348885663498,8.457846944148011
20260630,16.2,16.46,15.37,16.31,241835.19,55.46959142214899,-0.248948549747249,-0.3185776018352353,0.06962905208798631,15.0435,16.851962854121435,13.235037145878565,0.24043113027173668,0.8501592518512839,1.3600000000000012,1.283053825097325,7.866669681773912
20260701,16.31,17.1,16.0,17.0,218253.0,58.381410698633346,-0.06852186208833366,-0.268566453885855,0.20004459179752132,15.131499999999999,17.14039888666461,13.122601113335389,0.2655254121091247,0.9650557607461979,1.1000000000000014,1.2699785518760875,7.470462069859339
20260702,16.68,17.72,16.28,17.27,236791.14,59.4974749386644,0.0951574158448718,-0.19582167993970964,0.2909790957845815,15.245500000000002,17.46800190930004,13.022998090699964,0.2915616948345462,0.955455176782638,1.4399999999999977,1.2821229410277954,7.423989235829737
20260703,16.92,17.5,16.77,16.83,124295.0,56.82322901447586,0.18721203626724048,-0.11921493669831962,0.3064269729655601,15.3495,17.667007508646257,13.031992491353744,0.3019652117197637,0.8194164408262938,0.7300000000000004,1.2426855880972387,7.383752751617581
