date,open,high,low,close,pre_close,change,pct_chg,volume_hands,volume_shares,amount_thousand_yuan,raw_open,raw_high,raw_low,raw_close,raw_pre_close,raw_change,raw_pct_chg,adj_factor
20251030,104.0,104.86,103.5,103.61,104.52,-0.91,-0.8706,358989.45,35898945.0,3733925.603,104.0,104.86,103.5,103.61,104.52,-0.91,-0.8706,1.0
20251031,101.0,101.32,100.0,100.79,103.61,-2.82,-2.7217,637052.59,63705259.0,6418551.106,101.0,101.32,100.0,100.79,103.61,-2.82,-2.7217,1.0
20251103,100.79,100.99,98.5,99.6,100.79,-1.19,-1.1807,551670.21,55167021.0,5472679.665,100.79,100.99,98.5,99.6,100.79,-1.19,-1.1807,1.0
20251104,99.0,99.54,97.71,97.8,99.6,-1.8,-1.8072,435017.04,43501704.0,4274197.474,99.0,99.54,97.71,97.8,99.6,-1.8,-1.8072,1.0
20251105,96.66,96.66,94.73,95.8,97.8,-2.0,-2.045,587215.1,58721510.0,5617215.879,96.66,96.66,94.73,95.8,97.8,-2.0,-2.045,1.0
20251106,95.58,97.75,95.4,97.52,95.8,1.72,1.7954,402003.67,40200367.0,3897723.836,95.58,97.75,95.4,97.52,95.8,1.72,1.7954,1.0
20251107,97.0,98.15,96.83,97.2,97.52,-0.32,-0.3281,322560.73,32256073.0,3145817.991,97.0,98.15,96.83,97.2,97.52,-0.32,-0.3281,1.0
20251110,97.35,100.35,97.35,99.39,97.2,2.19,2.2531,554876.9,55487690.0,5513238.813,97.35,100.35,97.35,99.39,97.2,2.19,2.2531,1.0
20251111,99.5,99.78,98.14,98.71,99.39,-0.68,-0.6842,319857.88,31985788.0,3161124.11,99.5,99.78,98.14,98.71,99.39,-0.68,-0.6842,1.0
20251112,98.8,98.99,97.54,97.77,98.71,-0.94,-0.9523,260643.35,26064335.0,2555847.684,98.8,98.99,97.54,97.77,98.71,-0.94,-0.9523,1.0
20251113,97.01,100.5,97.01,99.83,97.77,2.06,2.107,579990.22,57999022.0,5759429.264,97.01,100.5,97.01,99.83,97.77,2.06,2.107,1.0
20251114,99.0,100.5,98.33,98.37,99.83,-1.46,-1.4625,342984.66,34298466.0,3396134.916,99.0,100.5,98.33,98.37,99.83,-1.46,-1.4625,1.0
20251117,97.8,98.59,97.25,98.08,98.37,-0.29,-0.2948,207247.59,20724759.0,2029207.779,97.8,98.59,97.25,98.08,98.37,-0.29,-0.2948,1.0
20251118,97.54,97.85,96.02,96.49,98.08,-1.59,-1.6211,304756.45,30475645.0,2949162.765,97.54,97.85,96.02,96.49,98.08,-1.59,-1.6211,1.0
20251119,96.4,96.66,95.01,95.17,96.49,-1.32,-1.368,348292.35,34829235.0,3327809.284,96.4,96.66,95.01,95.17,96.49,-1.32,-1.368,1.0
20251120,95.17,95.5,93.5,93.61,95.17,-1.56,-1.6392,391810.87,39181087.0,3692348.085,95.17,95.5,93.5,93.61,95.17,-1.56,-1.6392,1.0
20251121,92.49,94.39,91.7,92.7,93.61,-0.91,-0.9721,451713.13,45171313.0,4182916.493,92.49,94.39,91.7,92.7,93.61,-0.91,-0.9721,1.0
20251124,93.1,94.41,92.2,93.93,92.7,1.23,1.3269,327302.13,32730213.0,3064736.739,93.1,94.41,92.2,93.93,92.7,1.23,1.3269,1.0
20251125,94.0,95.38,93.7,93.91,93.93,-0.02,-0.0213,277488.87,27748887.0,2620855.758,94.0,95.38,93.7,93.91,93.93,-0.02,-0.0213,1.0
20251126,94.75,95.44,94.45,95.09,93.91,1.18,1.2565,306576.97,30657696.999999996,2914626.393,94.75,95.44,94.45,95.09,93.91,1.18,1.2565,1.0
20251127,94.6,95.16,94.22,94.29,95.09,-0.8,-0.8413,202279.96,20227996.0,1915349.541,94.6,95.16,94.22,94.29,95.09,-0.8,-0.8413,1.0
20251128,94.6,95.23,94.2,95.17,94.29,0.88,0.9333,219350.62,21935062.0,2080615.71,94.6,95.23,94.2,95.17,94.29,0.88,0.9333,1.0
20251201,95.39,96.3,95.14,95.77,95.17,0.6,0.6305,233712.72,23371272.0,2237016.414,95.39,96.3,95.14,95.77,95.17,0.6,0.6305,1.0
20251202,96.42,97.8,96.25,96.62,95.77,0.85,0.8875,359217.46,35921746.0,3483571.735,96.42,97.8,96.25,96.62,95.77,0.85,0.8875,1.0
20251203,96.64,96.65,94.89,95.05,96.62,-1.57,-1.6249,231572.84,23157284.0,2207429.346,96.64,96.65,94.89,95.05,96.62,-1.57,-1.6249,1.0
20251204,94.92,95.29,94.2,95.24,95.05,0.19,0.1999,166141.64,16614164.000000002,1576759.405,94.92,95.29,94.2,95.24,95.05,0.19,0.1999,1.0
20251205,95.29,96.22,94.71,95.98,95.24,0.74,0.777,211618.47,21161847.0,2021250.209,95.29,96.22,94.71,95.98,95.24,0.74,0.777,1.0
20251208,96.21,97.15,96.21,96.53,95.98,0.55,0.573,247804.98,24780498.0,2397261.754,96.21,97.15,96.21,96.53,95.98,0.55,0.573,1.0
20251209,96.21,96.66,95.7,96.03,96.53,-0.5,-0.518,163227.02,16322701.999999998,1568057.388,96.21,96.66,95.7,96.03,96.53,-0.5,-0.518,1.0
20251210,95.6,96.65,94.9,96.47,96.03,0.44,0.4582,198402.24,19840224.0,1902988.18,95.6,96.65,94.9,96.47,96.03,0.44,0.4582,1.0
20251211,96.98,97.12,95.85,96.23,96.47,-0.24,-0.2488,250907.67,25090767.0,2422448.208,96.98,97.12,95.85,96.23,96.47,-0.24,-0.2488,1.0
20251212,96.2,97.7,95.65,97.0,96.23,0.77,0.8002,554620.88,55462088.0,5390456.375,96.2,97.7,95.65,97.0,96.23,0.77,0.8002,1.0
20251215,96.55,97.16,95.53,95.53,97.0,-1.47,-1.5155,293300.99,29330099.0,2824248.327,96.55,97.16,95.53,95.53,97.0,-1.47,-1.5155,1.0
20251216,95.5,95.7,94.14,94.25,95.53,-1.28,-1.3399,258767.71,25876771.0,2450336.536,95.5,95.7,94.14,94.25,95.53,-1.28,-1.3399,1.0
20251217,94.5,95.7,93.68,95.21,94.25,0.96,1.0186,272825.0,27282500.0,2584139.145,94.5,95.7,93.68,95.21,94.25,0.96,1.0186,1.0
20251218,94.39,94.6,93.5,93.53,95.21,-1.68,-1.7645,252797.34,25279734.0,2376126.962,94.39,94.6,93.5,93.53,95.21,-1.68,-1.7645,1.0
20251219,94.0,95.27,93.73,94.23,93.53,0.7,0.7484,272067.94,27206794.0,2573037.718,94.0,95.27,93.73,94.23,93.53,0.7,0.7484,1.0
20251222,94.7,95.36,94.25,94.37,94.23,0.14,0.1486,206234.82,20623482.0,1952361.858,94.7,95.36,94.25,94.37,94.23,0.14,0.1486,1.0
20251223,94.5,95.5,94.5,94.81,94.37,0.44,0.4662,236617.41,23661741.0,2247679.864,94.5,95.5,94.5,94.81,94.37,0.44,0.4662,1.0
20251224,94.8,94.8,94.05,94.42,94.81,-0.39,-0.4113,192809.95,19280995.0,1819358.259,94.8,94.8,94.05,94.42,94.81,-0.39,-0.4113,1.0
20251225,94.43,95.23,94.12,94.84,94.42,0.42,0.4448,182201.63,18220163.0,1725723.851,94.43,95.23,94.12,94.84,94.42,0.42,0.4448,1.0
20251226,95.28,101.45,95.25,100.01,94.84,5.17,5.4513,1020958.95,102095895.0,10178557.962,95.28,101.45,95.25,100.01,94.84,5.17,5.4513,1.0
20251229,100.5,101.3,99.6,100.21,100.01,0.2,0.2,519166.96,51916696.0,5209488.142,100.5,101.3,99.6,100.21,100.01,0.2,0.2,1.0
20251230,99.26,100.15,98.74,99.75,100.21,-0.46,-0.459,318756.38,31875638.0,3174697.986,99.26,100.15,98.74,99.75,100.21,-0.46,-0.459,1.0
20251231,99.98,100.2,97.38,97.72,99.75,-2.03,-2.0351,402858.87,40285887.0,3955310.311,99.98,100.2,97.38,97.72,99.75,-2.03,-2.0351,1.0
20260105,98.4,99.48,97.9,98.11,97.72,0.39,0.3991,382625.21,38262521.0,3762797.878,98.4,99.48,97.9,98.11,97.72,0.39,0.3991,1.0
