date,open,high,low,close,pre_close,change,pct_chg,volume_hands,volume_shares,amount_thousand_yuan,raw_open,raw_high,raw_low,raw_close,raw_pre_close,raw_change,raw_pct_chg,adj_factor
20260317,108.54,108.58,105.99,106.02,108.6,-2.58,-2.3757,295718.04,29571803.999999996,3173439.587,108.54,108.58,105.99,106.02,108.6,-2.58,-2.3757,1.0
20260318,105.78,106.88,105.25,106.6,106.02,0.58,0.5471,263345.92,26334592.0,2794678.901,105.78,106.88,105.25,106.6,106.02,0.58,0.5471,1.0
20260319,105.01,107.69,104.51,105.96,106.6,-0.64,-0.6004,378655.95,37865595.0,4001785.717,105.01,107.69,104.51,105.96,106.6,-0.64,-0.6004,1.0
20260320,105.2,105.72,102.18,102.18,105.96,-3.78,-3.5674,381294.75,38129475.0,3960183.826,105.2,105.72,102.18,102.18,105.96,-3.78,-3.5674,1.0
20260323,100.01,101.99,97.4,98.04,102.18,-4.14,-4.0517,506671.26,50667126.0,5040929.175,100.01,101.99,97.4,98.04,102.18,-4.14,-4.0517,1.0
20260324,98.9,99.37,97.25,99.25,98.04,1.21,1.2342,336803.26,33680326.0,3314641.85,98.9,99.37,97.25,99.25,98.04,1.21,1.2342,1.0
20260325,99.67,100.94,99.28,99.99,99.25,0.74,0.7456,321306.43,32130643.0,3215491.219,99.67,100.94,99.28,99.99,99.25,0.74,0.7456,1.0
20260326,99.55,99.7,96.55,96.88,99.99,-3.11,-3.1103,313198.89,31319889.0,3067688.006,99.55,99.7,96.55,96.88,99.99,-3.11,-3.1103,1.0
20260327,96.0,98.39,95.87,97.5,96.88,0.62,0.64,280875.27,28087527.0,2738255.865,96.0,98.39,95.87,97.5,96.88,0.62,0.64,1.0
20260330,95.8,96.19,94.0,95.83,97.5,-1.67,-1.7128,328870.03,32887003.000000004,3130020.525,95.8,96.19,94.0,95.83,97.5,-1.67,-1.7128,1.0
20260331,95.8,97.4,94.0,94.05,95.83,-1.78,-1.8575,293839.03,29383903.000000004,2809492.923,95.8,97.4,94.0,94.05,95.83,-1.78,-1.8575,1.0
20260401,96.4,96.7,94.81,96.33,94.05,2.28,2.4242,325648.08,32564808.0,3121615.312,96.4,96.7,94.81,96.33,94.05,2.28,2.4242,1.0
20260402,95.5,95.79,92.51,93.2,96.33,-3.13,-3.2492,293828.32,29382832.0,2760191.974,95.5,95.79,92.51,93.2,96.33,-3.13,-3.2492,1.0
20260403,93.41,93.94,91.76,91.78,93.2,-1.42,-1.5236,216461.63,21646163.0,2004261.621,93.41,93.94,91.76,91.78,93.2,-1.42,-1.5236,1.0
20260407,91.5,96.99,91.2,95.62,91.78,3.84,4.1839,458242.31,45824231.0,4340589.11,91.5,96.99,91.2,95.62,91.78,3.84,4.1839,1.0
20260408,99.02,101.54,99.02,101.18,95.62,5.56,5.8147,544697.12,54469712.0,5458085.866,99.02,101.54,99.02,101.18,95.62,5.56,5.8147,1.0
20260409,99.4,101.2,99.2,99.72,101.18,-1.46,-1.443,310716.53,31071653.000000004,3111335.889,99.4,101.2,99.2,99.72,101.18,-1.46,-1.443,1.0
20260410,101.0,102.79,100.68,101.01,99.72,1.29,1.2936,406305.14,40630514.0,4130861.809,101.0,102.79,100.68,101.01,99.72,1.29,1.2936,1.0
20260413,99.85,102.8,99.72,100.64,101.01,-0.37,-0.3663,351885.22,35188522.0,3554994.262,99.85,102.8,99.72,100.64,101.01,-0.37,-0.3663,1.0
20260414,102.1,102.28,100.38,101.52,100.64,0.88,0.8744,370910.59,37091059.0,3760621.304,102.1,102.28,100.38,101.52,100.64,0.88,0.8744,1.0
20260415,102.05,106.1,101.8,103.91,101.52,2.39,2.3542,704839.0,70483900.0,7336887.912,102.05,106.1,101.8,103.91,101.52,2.39,2.3542,1.0
20260416,103.5,105.0,103.0,104.18,103.91,0.27,0.2598,393721.35,39372135.0,4092706.42,103.5,105.0,103.0,104.18,103.91,0.27,0.2598,1.0
20260417,103.82,107.3,103.27,105.23,104.18,1.05,1.0079,503755.27,50375527.0,5313222.52,103.82,107.3,103.27,105.23,104.18,1.05,1.0079,1.0
20260420,105.93,108.6,105.01,107.96,105.23,2.73,2.5943,547702.62,54770262.0,5872447.693,105.93,108.6,105.01,107.96,105.23,2.73,2.5943,1.0
20260421,107.33,108.15,105.68,107.46,107.96,-0.5,-0.4631,372584.25,37258425.0,3976054.595,107.33,108.15,105.68,107.46,107.96,-0.5,-0.4631,1.0
20260422,106.8,108.08,106.5,107.87,107.46,0.41,0.3815,375216.74,37521674.0,4023321.89,106.8,108.08,106.5,107.87,107.46,0.41,0.3815,1.0
20260423,108.88,109.12,105.2,105.98,107.87,-1.89,-1.7521,441491.01,44149101.0,4724880.091,108.88,109.12,105.2,105.98,107.87,-1.89,-1.7521,1.0
20260424,105.58,113.25,104.61,110.96,105.98,4.98,4.699,910703.63,91070363.0,9980491.748,105.58,113.25,104.61,110.96,105.98,4.98,4.699,1.0
20260427,113.25,117.69,112.6,116.58,110.96,5.62,5.0649,970295.86,97029586.0,11249548.325,113.25,117.69,112.6,116.58,110.96,5.62,5.0649,1.0
20260428,115.24,117.64,113.02,114.0,116.58,-2.58,-2.2131,625007.3,62500730.00000001,7209850.228,115.24,117.64,113.02,114.0,116.58,-2.58,-2.2131,1.0
20260429,113.35,113.82,109.78,112.47,114.0,-1.53,-1.3421,514882.54,51488254.0,5750212.698,113.35,113.82,109.78,112.47,114.0,-1.53,-1.3421,1.0
20260430,113.31,119.88,113.3,118.73,112.47,6.26,5.5659,1018382.85,101838285.0,11911527.206,113.31,119.88,113.3,118.73,112.47,6.26,5.5659,1.0
20260506,122.0,128.12,121.74,123.1,118.73,4.37,3.6806,1292940.51,129294051.0,16176667.799,122.0,128.12,121.74,123.1,118.73,4.37,3.6806,1.0
20260507,125.11,127.48,122.22,125.34,123.1,2.24,1.8197,842774.03,84277403.0,10482928.52,125.11,127.48,122.22,125.34,123.1,2.24,1.8197,1.0
20260508,122.9,123.19,120.05,120.31,125.34,-5.03,-4.0131,708618.1,70861810.0,8595731.864,122.9,123.19,120.05,120.31,125.34,-5.03,-4.0131,1.0
20260511,122.99,124.57,121.9,122.52,120.31,2.21,1.8369,814859.72,81485972.0,10017304.327,122.99,124.57,121.9,122.52,120.31,2.21,1.8369,1.0
20260512,124.44,125.44,120.0,121.98,122.52,-0.54,-0.4407,817732.34,81773234.0,10018643.228,124.44,125.44,120.0,121.98,122.52,-0.54,-0.4407,1.0
20260513,119.0,122.5,116.04,121.86,121.98,-0.12,-0.0984,954951.48,95495148.0,11374279.337,119.0,122.5,116.04,121.86,121.98,-0.12,-0.0984,1.0
20260514,121.92,124.04,117.0,117.9,121.86,-3.96,-3.2496,790650.15,79065015.0,9451219.953,121.92,124.04,117.0,117.9,121.86,-3.96,-3.2496,1.0
20260515,121.0,125.0,118.48,119.02,117.9,1.12,0.95,1328100.54,132810054.0,16152497.227,121.0,125.0,118.48,119.02,117.9,1.12,0.95,1.0
20260518,117.4,120.34,115.6,117.62,119.02,-1.4,-1.1763,748969.19,74896919.0,8855418.364,117.4,120.34,115.6,117.62,119.02,-1.4,-1.1763,1.0
20260519,116.16,118.88,112.68,118.82,117.62,1.2,1.0202,840269.78,84026978.0,9713877.346,116.16,118.88,112.68,118.82,117.62,1.2,1.0202,1.0
20260520,118.0,136.63,117.5,133.81,118.82,14.99,12.6157,2248800.56,224880056.0,28996720.135,118.0,136.63,117.5,133.81,118.82,14.99,12.6157,1.0
20260521,134.0,137.63,127.1,127.22,133.81,-6.59,-4.9249,1546776.71,154677671.0,20601829.525,134.0,137.63,127.1,127.22,133.81,-6.59,-4.9249,1.0
20260522,129.33,132.18,126.5,131.33,127.22,4.11,3.2306,1199477.88,119947787.99999999,15516843.653,129.33,132.18,126.5,131.33,127.22,4.11,3.2306,1.0
20260525,136.0,157.6,136.0,156.0,131.33,24.67,18.7847,2521802.26,252180225.99999997,37253708.024,136.0,157.6,136.0,156.0,131.33,24.67,18.7847,1.0
20260526,150.73,154.44,145.5,149.18,156.0,-6.82,-4.3718,1799242.41,179924241.0,26787296.677,150.73,154.44,145.5,149.18,156.0,-6.82,-4.3718,1.0
20260527,150.0,153.52,145.0,146.22,149.18,-2.96,-1.9842,1234983.75,123498375.0,18473692.356,150.0,153.52,145.0,146.22,149.18,-2.96,-1.9842,1.0
20260528,146.0,159.05,146.0,153.7,146.22,7.48,5.1156,1608231.75,160823175.0,24822318.598,146.0,159.05,146.0,153.7,146.22,7.48,5.1156,1.0
20260529,150.92,152.38,138.49,139.91,153.7,-13.79,-8.972,1536812.64,153681264.0,22138462.395,150.92,152.38,138.49,139.91,153.7,-13.79,-8.972,1.0
20260601,139.76,140.8,132.04,132.44,139.91,-7.47,-5.3391,1008849.14,100884914.0,13645017.172,139.76,140.8,132.04,132.44,139.91,-7.47,-5.3391,1.0
20260602,132.98,135.5,129.3,132.48,132.44,0.04,0.0302,923688.2,92368820.0,12256037.221,132.98,135.5,129.3,132.48,132.44,0.04,0.0302,1.0
20260603,132.0,138.75,131.85,134.0,132.48,1.52,1.1473,992127.45,99212745.0,13487781.965,132.0,138.75,131.85,134.0,132.48,1.52,1.1473,1.0
20260604,131.0,137.57,130.0,134.88,134.0,0.88,0.6567,778526.88,77852688.0,10493292.686,131.0,137.57,130.0,134.88,134.0,0.88,0.6567,1.0
20260605,131.0,134.75,126.7,127.4,134.88,-7.48,-5.5457,934574.33,93457433.0,12150117.807,131.0,134.75,126.7,127.4,134.88,-7.48,-5.5457,1.0
20260608,120.0,124.28,120.0,121.92,127.4,-5.48,-4.3014,781225.59,78122559.0,9545783.582,120.0,124.28,120.0,121.92,127.4,-5.48,-4.3014,1.0
20260609,123.5,128.03,120.89,127.3,121.92,5.38,4.4127,769662.77,76966277.0,9607775.526,123.5,128.03,120.89,127.3,121.92,5.38,4.4127,1.0
20260610,125.0,131.18,124.5,125.34,127.3,-1.96,-1.5397,669094.14,66909414.0,8511488.618,125.0,131.18,124.5,125.34,127.3,-1.96,-1.5397,1.0
20260611,124.0,129.08,123.01,127.4,125.34,2.06,1.6435,626275.99,62627599.0,7935636.355,124.0,129.08,123.01,127.4,125.34,2.06,1.6435,1.0
20260612,131.64,134.87,124.37,124.88,127.4,-2.52,-1.978,817437.29,81743729.0,10575818.607,131.64,134.87,124.37,124.88,127.4,-2.52,-1.978,1.0
20260615,128.59,131.0,124.89,130.52,124.88,5.64,4.5163,728604.09,72860409.0,9404695.623,128.59,131.0,124.89,130.52,124.88,5.64,4.5163,1.0
20260616,131.0,134.34,127.93,130.14,130.52,-0.38,-0.2911,745583.01,74558301.0,9738547.521,131.0,134.34,127.93,130.14,130.52,-0.38,-0.2911,1.0
20260617,127.91,134.88,126.68,134.7,130.14,4.56,3.5039,963562.12,96356212.0,12699097.858,127.91,134.88,126.68,134.7,130.14,4.56,3.5039,1.0
20260618,136.11,144.63,132.88,140.7,134.7,6.0,4.4543,1244937.14,124493713.99999999,17289251.566,136.11,144.63,132.88,140.7,134.7,6.0,4.4543,1.0
20260622,140.78,148.0,140.0,145.59,140.7,4.89,3.4755,1060960.58,106096058.0,15251149.626,140.78,148.0,140.0,145.59,140.7,4.89,3.4755,1.0
20260623,143.58,148.3,139.6,141.7,145.59,-3.89,-2.6719,918201.09,91820109.0,13211881.994,143.58,148.3,139.6,141.7,145.59,-3.89,-2.6719,1.0
20260624,141.5,156.35,141.32,151.53,141.7,9.83,6.9372,1411623.83,141162383.0,21160854.009,141.5,156.35,141.32,151.53,141.7,9.83,6.9372,1.0
20260625,152.0,158.66,151.0,156.86,151.53,5.33,3.5175,1186102.37,118610237.00000001,18470621.628,152.0,158.66,151.0,156.86,151.53,5.33,3.5175,1.0
20260626,153.7,156.22,146.5,148.76,156.86,-8.1,-5.1638,1076155.43,107615543.0,16171921.139,153.7,156.22,146.5,148.76,156.86,-8.1,-5.1638,1.0
20260629,147.8,152.99,141.0,151.0,148.76,2.24,1.5058,1027401.01,102740101.0,15158412.01,147.8,152.99,141.0,151.0,148.76,2.24,1.5058,1.0
20260630,152.05,160.66,150.0,158.82,151.0,7.82,5.1788,1066795.41,106679540.99999999,16679545.014,152.05,160.66,150.0,158.82,151.0,7.82,5.1788,1.0
20260701,160.19,166.88,152.31,154.48,158.82,-4.34,-2.7327,1146777.18,114677718.0,18327904.135,160.19,166.88,152.31,154.48,158.82,-4.34,-2.7327,1.0
20260702,146.5,151.69,141.26,144.1,154.48,-10.38,-6.7193,949023.64,94902364.0,13942694.264,146.5,151.69,141.26,144.1,154.48,-10.38,-6.7193,1.0
20260703,144.89,146.45,140.2,140.31,144.1,-3.79,-2.6301,770411.78,77041178.0,11011795.924,144.89,146.45,140.2,140.31,144.1,-3.79,-2.6301,1.0
